source_id,source_type,target_id,target_type,link_reason,owning_spec,status,source_file,source_line
IF-INT-FED-001,contract,REQ-ARCH-012,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,101
IF-INT-FED-001,contract,REQ-ARCH-016,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,110
IF-INT-FED-001,contract,REQ-GOV-002,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,73
IF-INT-FED-001,contract,REQ-OPS-004,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,27
IF-INT-FED-001,contract,SPEC-32,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,190
IF-INT-FED-002,contract,DATA-FED-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,191
IF-INT-FED-002,contract,DATA-FED-006,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,191
IF-INT-FED-002,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-FED-002,contract,FLOW-FED-INBOUND-TXN,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,191
IF-INT-FED-002,contract,MX-FED-003,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,115
IF-INT-FED-002,contract,REQ-ARCH-002,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,74
IF-INT-FED-002,contract,REQ-ARCH-004,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,76
IF-INT-FED-002,contract,REQ-ARCH-006,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,90
IF-INT-FED-002,contract,SPEC-32,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,191
IF-INT-FED-003,contract,DATA-FED-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-FED-003,contract,DATA-FED-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-FED-003,contract,DATA-FED-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-FED-003,contract,DATA-FED-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-FED-003,contract,DATA-FED-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-FED-003,contract,DATA-FED-006,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-FED-003,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-FED-003,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-FED-003,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-FED-003,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,192
IF-INT-MEDIA-001,contract,DATA-USER-015,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,193
IF-INT-MEDIA-001,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-MEDIA-001,contract,FLOW-CS-MEDIA-UPLOAD,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,193
IF-INT-MEDIA-001,contract,SPEC-33,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,193
IF-INT-MEDIA-002,contract,DATA-R2-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,194
IF-INT-MEDIA-002,contract,DATA-USER-015,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,194
IF-INT-MEDIA-002,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-MEDIA-002,contract,FLOW-CS-MEDIA-UPLOAD,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,194
IF-INT-MEDIA-002,contract,SPEC-33,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,194
IF-INT-ROOM-001,contract,DATA-ROOM-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-006,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-007,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-008,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-009,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-011,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,DATA-ROOM-012,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-ROOM-001,contract,FLOW-ROOM-EVENT-ADMISSION,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-001,contract,MX-RV-011,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,136
IF-INT-ROOM-001,contract,MX-RV-012,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,137
IF-INT-ROOM-001,contract,MX-RV-013,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,138
IF-INT-ROOM-001,contract,REQ-ARCH-001,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,73
IF-INT-ROOM-001,contract,REQ-ARCH-002,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,74
IF-INT-ROOM-001,contract,REQ-ARCH-003,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,75
IF-INT-ROOM-001,contract,REQ-ARCH-004,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,76
IF-INT-ROOM-001,contract,REQ-ARCH-006,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,90
IF-INT-ROOM-001,contract,REQ-ARCH-010,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,99
IF-INT-ROOM-001,contract,REQ-ARCH-014,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,108
IF-INT-ROOM-001,contract,REQ-ARCH-016,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,110
IF-INT-ROOM-001,contract,REQ-ARCH-017,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,116
IF-INT-ROOM-001,contract,REQ-ARCH-018,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,117
IF-INT-ROOM-001,contract,REQ-GOV-002,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,73
IF-INT-ROOM-001,contract,REQ-OPS-004,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,27
IF-INT-ROOM-001,contract,REQ-OPS-011,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,25
IF-INT-ROOM-001,contract,REQ-SEC-004,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,27
IF-INT-ROOM-001,contract,SPEC-31,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,186
IF-INT-ROOM-002,contract,DATA-ROOM-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-006,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-007,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-008,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-009,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,DATA-ROOM-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-ROOM-002,contract,FLOW-CS-SYNC-LONGPOLL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,MX-CS-007,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,85
IF-INT-ROOM-002,contract,SPEC-30,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-002,contract,SPEC-31,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,187
IF-INT-ROOM-003,contract,DATA-R2-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-006,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-007,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-008,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-009,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,DATA-ROOM-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-ROOM-003,contract,FLOW-CS-ROOM-QUERY,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-003,contract,SPEC-31,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,188
IF-INT-ROOM-004,contract,DATA-R2-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-006,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-007,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-008,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-009,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-011,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,DATA-ROOM-012,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-ROOM-004,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-ROOM-004,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,189
IF-INT-USER-001,contract,DATA-ID-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,180
IF-INT-USER-001,contract,DATA-USER-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,180
IF-INT-USER-001,contract,DATA-USER-017,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,180
IF-INT-USER-001,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-USER-001,contract,FLOW-CS-LOGIN,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,180
IF-INT-USER-001,contract,REQ-ARCH-001,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,73
IF-INT-USER-001,contract,REQ-ARCH-002,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,74
IF-INT-USER-001,contract,REQ-ARCH-006,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,90
IF-INT-USER-001,contract,REQ-ARCH-011,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,100
IF-INT-USER-001,contract,REQ-ARCH-016,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,110
IF-INT-USER-001,contract,REQ-ARCH-017,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,116
IF-INT-USER-001,contract,REQ-GOV-002,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,73
IF-INT-USER-001,contract,REQ-OPS-004,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,27
IF-INT-USER-001,contract,REQ-OPS-011,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,25
IF-INT-USER-001,contract,REQ-SEC-001,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,24
IF-INT-USER-001,contract,REQ-SEC-002,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,25
IF-INT-USER-001,contract,REQ-SEC-003,requirement,implements_requirement,23,active,spec/framework/40-security-and-abuse-resistance.md,26
IF-INT-USER-001,contract,SPEC-30,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,180
IF-INT-USER-002,contract,DATA-ID-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,181
IF-INT-USER-002,contract,DATA-USER-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,181
IF-INT-USER-002,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-USER-002,contract,FLOW-CS-SYNC-LONGPOLL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,181
IF-INT-USER-002,contract,MX-CS-007,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,85
IF-INT-USER-002,contract,REQ-ARCH-011,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,100
IF-INT-USER-002,contract,REQ-ARCH-015,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,109
IF-INT-USER-002,contract,SPEC-30,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,181
IF-INT-USER-003,contract,DATA-ROOM-011,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,182
IF-INT-USER-003,contract,DATA-USER-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,182
IF-INT-USER-003,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-USER-003,contract,FLOW-ROOM-LOCAL-FANOUT,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,182
IF-INT-USER-003,contract,SPEC-30,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,182
IF-INT-USER-003,contract,SPEC-31,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,182
IF-INT-USER-004,contract,DATA-USER-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,183
IF-INT-USER-004,contract,DATA-USER-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,183
IF-INT-USER-004,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-USER-004,contract,FLOW-CS-SYNC-LONGPOLL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,183
IF-INT-USER-004,contract,MX-CS-014,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,92
IF-INT-USER-004,contract,MX-FED-007,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,119
IF-INT-USER-004,contract,SPEC-30,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,183
IF-INT-USER-005,contract,DATA-USER-008,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,184
IF-INT-USER-005,contract,DATA-USER-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,184
IF-INT-USER-005,contract,DATA-USER-016,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,184
IF-INT-USER-005,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-USER-005,contract,FLOW-CS-SEND-TO-DEVICE,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,184
IF-INT-USER-005,contract,REQ-ARCH-004,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,76
IF-INT-USER-005,contract,REQ-ARCH-011,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,100
IF-INT-USER-005,contract,SPEC-30,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,184
IF-INT-USER-006,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-004,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-006,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-007,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-008,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-009,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-010,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-011,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-012,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-013,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-014,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-015,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-016,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,DATA-USER-017,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-USER-006,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-USER-006,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,185
IF-INT-WKR-001,contract,DATA-D1-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,200
IF-INT-WKR-001,contract,DATA-D1-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,200
IF-INT-WKR-001,contract,DATA-D1-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,200
IF-INT-WKR-001,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-WKR-001,contract,FLOW-SEARCH-INDEX,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,200
IF-INT-WKR-001,contract,MX-CS-017,coverage,implemented_by,23,active,spec/framework/12-matrix-protocol-compliance-profile.md,95
IF-INT-WKR-001,contract,REQ-ARCH-013,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,102
IF-INT-WKR-001,contract,REQ-OPS-005,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,28
IF-INT-WKR-001,contract,SPEC-21,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,200
IF-INT-WKR-001,contract,SPEC-34,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,200
IF-INT-WKR-002,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,201
IF-INT-WKR-002,contract,DATA-OPS-002,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,201
IF-INT-WKR-002,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-WKR-002,contract,FLOW-REPLAY-REBUILD,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,201
IF-INT-WKR-002,contract,REQ-ARCH-005,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,77
IF-INT-WKR-002,contract,REQ-ARCH-017,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,116
IF-INT-WKR-002,contract,REQ-GOV-004,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,75
IF-INT-WKR-002,contract,REQ-OPS-010,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,24
IF-INT-WKR-002,contract,REQ-OPS-011,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,25
IF-INT-WKR-002,contract,REQ-OPS-012,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,26
IF-INT-WKR-002,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,201
IF-INT-WKR-003,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,202
IF-INT-WKR-003,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,202
IF-INT-WKR-003,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-WKR-003,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,202
IF-INT-WKR-003,contract,REQ-GOV-004,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,75
IF-INT-WKR-003,contract,REQ-GOV-006,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,77
IF-INT-WKR-003,contract,REQ-OPS-010,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,24
IF-INT-WKR-003,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,202
IF-INT-WKR-004,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,203
IF-INT-WKR-004,contract,DATA-R2-005,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,203
IF-INT-WKR-004,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-WKR-004,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,203
IF-INT-WKR-004,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,203
IF-INT-WKR-005,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,204
IF-INT-WKR-005,contract,DATA-OPS-003,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,204
IF-INT-WKR-005,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-INT-WKR-005,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,204
IF-INT-WKR-005,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,204
IF-OPS-001,contract,EVID-GOV-001,evidence,evidenced_by,23,active,spec/framework/44-verification-and-evidence-register.md,50
IF-OPS-001,contract,FLOW-OPS-JOB-CONTROL,flow,follows_flow,23,active,spec/framework/23-interface-contract-catalog.md,165
IF-OPS-001,contract,REQ-ARCH-019,requirement,implements_requirement,23,active,spec/framework/20-system-context-and-principles.md,118
IF-OPS-001,contract,REQ-GOV-003,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,74
IF-OPS-001,contract,REQ-GOV-004,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,75
IF-OPS-001,contract,REQ-GOV-005,requirement,implements_requirement,23,active,spec/framework/10-governance-and-references.md,76
IF-OPS-001,contract,REQ-OPS-001,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,24
IF-OPS-001,contract,REQ-OPS-003,requirement,implements_requirement,23,active,spec/framework/41-observability-performance-and-cost.md,26
IF-OPS-001,contract,REQ-OPS-010,requirement,implements_requirement,23,active,spec/framework/42-deployment-migration-and-recovery.md,24
IF-OPS-001,contract,SPEC-40,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,165
IF-OPS-001,contract,SPEC-42,spec,owned_by_spec,23,active,spec/framework/23-interface-contract-catalog.md,165
IF-OPS-002,contract,DATA-OPS-001,data,touches_data,23,active,spec/framework/23-interface-contract-catalog.md,166
